iyear,imonth,idate,country,country_txt,region,region_txt,provstate,city,crit1,crit2,crit3,success,attacktype1,attacktype1_txt,targtype1,targtype1_txt,natlty1,natlty1_txt,gname,individual,weaptype1,weaptype1_txt,weapdetail,nkill,ishostkid,ransom
2005,7,9,167,Russia,9,Eastern Europe,Chechnya (Republic),Grozny,1,1,1,1,2,Armed Assault,3,Police,167,Russia,Chechen Rebels,0,5,Firearms,,0,0,
2005,7,9,209,Turkey,10,Middle East & North Africa,Sirnak,Sirnak,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,209,Turkey,Kurdistan Workers' Party (PKK),0,6,Explosives,,0,0,
2005,7,9,4,Afghanistan,6,South Asia,Paktika,Sharan,1,1,1,1,1,Assassination,15,Religious Figures/Institutions,4,Afghanistan,Taliban,0,5,Firearms,,2,0,
2005,7,9,603,United Kingdom,8,Western Europe,England,Wellington,1,1,1,1,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,603,United Kingdom,Unknown,0,8,Incendiary,Firebomb,0,0,
2005,7,9,603,United Kingdom,8,Western Europe,England,Birkenhead,1,1,1,1,7,Facility/Infrastructure Attack,15,Religious Figures/Institutions,603,United Kingdom,Unknown,0,8,Incendiary,Petrol bombs,0,0,
2005,7,10,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,4,Military,95,Iraq,Al-Qaida in Iraq,0,6,Explosives,,25,0,
2005,7,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,,4,0,
2005,7,10,95,Iraq,10,Middle East & North Africa,Al Anbar,Walid Border Crossing,1,1,1,1,3,Bombing/Explosion,2,Government (General),95,Iraq,Unknown,0,6,Explosives,,9,0,
2005,7,10,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,1,1,1,1,3,Bombing/Explosion,1,Business,95,Iraq,Unknown,0,6,Explosives,,4,0,
2005,7,10,209,Turkey,10,Middle East & North Africa,Izmir,Cesme,1,1,1,1,3,Bombing/Explosion,18,Tourists,209,Turkey,Kurdistan Freedom Hawks (TAK),0,6,Explosives,,0,0,
2005,7,10,4,Afghanistan,6,South Asia,Helmand,Disho district,1,1,1,1,2,Armed Assault,3,Police,4,Afghanistan,Taliban,0,5,Firearms,,10,1,0
2005,7,10,45,Colombia,3,South America,Tolima,Campoalegre,1,1,1,1,2,Armed Assault,2,Government (General),45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,5,Firearms,,4,0,
2005,7,10,213,Uganda,11,Sub-Saharan Africa,Northern,Lamwo,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,213,Uganda,Lord's Resistance Army (LRA),0,5,Firearms,,14,0,
2005,7,10,4,Afghanistan,6,South Asia,Uruzgan,Daylanor,1,1,1,1,2,Armed Assault,4,Military,422,International,Taliban,0,5,Firearms,,2,0,
2005,7,10,92,India,6,South Asia,Manipur,Imphal,1,1,0,1,3,Bombing/Explosion,4,Military,92,India,People's Liberation Army (India),0,6,Explosives,A roadside bomb was used in the attack.,2,0,
2005,7,11,168,Rwanda,11,Sub-Saharan Africa,Gitarama,Ntulumamba,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,168,Rwanda,Hutu extremists,0,5,Firearms,,30,0,
2005,7,11,95,Iraq,10,Middle East & North Africa,Diyala,Khalis,1,1,1,1,2,Armed Assault,3,Police,95,Iraq,Al-Qaida in Iraq,0,5,Firearms,,12,0,
2005,7,11,207,Trinidad and Tobago,2,Central America & Caribbean,Port of Spain (Municipality),Port-of-Spain,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,207,Trinidad and Tobago,Unknown,0,6,Explosives,,0,0,
2005,7,11,95,Iraq,10,Middle East & North Africa,Diyala,Khalis,1,1,1,1,3,Bombing/Explosion,4,Military,95,Iraq,Al-Qaida in Iraq,0,6,Explosives,An explosive-laden vehicle was used in the attack.,2,0,
2005,7,11,141,Nepal,6,South Asia,Western,Udipur,1,1,1,1,3,Bombing/Explosion,16,Telecommunication,141,Nepal,Maoists,0,6,Explosives,,0,0,
2005,7,11,95,Iraq,10,Middle East & North Africa,Al Anbar,Hit,1,1,0,1,2,Armed Assault,4,Military,422,International,Unknown,0,5,Firearms,,3,0,
2005,7,11,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,1,1,0,1,3,Bombing/Explosion,4,Military,217,United States,Unknown,0,6,Explosives,,2,0,
2005,7,11,209,Turkey,10,Middle East & North Africa,Tunceli,Tunceli,1,1,1,1,6,Hostage Taking (Kidnapping),3,Police,209,Turkey,Kurdistan Workers' Party (PKK),0,13,Unknown,,0,1,0
2005,7,11,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,1,1,1,1,1,Assassination,12,NGO,182,Somalia,Unknown,0,5,Firearms,,1,0,
2005,7,11,603,United Kingdom,8,Western Europe,England,Bradford,1,1,1,1,7,Facility/Infrastructure Attack,7,Government (Diplomatic),153,Pakistan,Unknown,0,8,Incendiary,,0,0,
2005,7,12,97,Israel,10,Middle East & North Africa,Central,Netanya,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,97,Israel,Palestinian Islamic Jihad (PIJ),0,6,Explosives,,3,0,
2005,7,12,104,Kenya,11,Sub-Saharan Africa,Eastern,Turbi,1,1,1,1,2,Armed Assault,8,Educational Institution,104,Kenya,Unknown,0,5,Firearms,,44,0,
2005,7,12,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,1,Assassination,3,Police,95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,7,12,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,1,Assassination,3,Police,95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,7,12,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,1,1,0,1,3,Bombing/Explosion,4,Military,217,United States,Unknown,0,6,Explosives,An explosive-laden car driven by a suicide bomber was used in the attack.,3,0,
2005,7,12,110,Lebanon,10,Middle East & North Africa,Mount Lebanon,Naqqach,1,1,1,1,3,Bombing/Explosion,2,Government (General),110,Lebanon,Unknown,0,6,Explosives,Booby-trapped vehicle packed with explosives,1,0,
2005,7,12,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Ramallah,1,1,1,1,2,Armed Assault,2,Government (General),155,West Bank and Gaza Strip,Unknown,0,5,Firearms,Gunmen opened fire and stabbed victim.,0,0,
2005,7,12,6,Algeria,10,Middle East & North Africa,Bouira,Cheikhleft,1,1,1,1,1,Assassination,3,Police,6,Algeria,Algerian Islamic Extremists,0,5,Firearms,Salah Touati shot three times in the head,1,1,0
2005,7,12,6,Algeria,10,Middle East & North Africa,Jijel,Beni Ferguene,1,1,1,1,1,Assassination,3,Police,6,Algeria,Salafist Group for Preaching and Fighting (GSPC),0,6,Explosives,The weapon used to assassinate the municipal guard is unknown,1,0,0
2005,7,12,185,Spain,8,Western Europe,Catalonia,Barcelona,1,1,1,1,3,Bombing/Explosion,8,Educational Institution,98,Italy,Unknown,0,6,Explosives,"Officials say the explosive was a small, rudimentary bomb.  It was a coffee pot with wires coming out of it.",0,0,
2005,7,12,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,2,Armed Assault,12,NGO,95,Iraq,Unknown,0,5,Firearms,,4,0,
2005,7,13,186,Sri Lanka,6,South Asia,Eastern,Mutur,1,1,1,1,3,Bombing/Explosion,12,NGO,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,6,Explosives,,0,0,
2005,7,13,95,Iraq,10,Middle East & North Africa,Saladin,Shirqat,1,1,0,1,3,Bombing/Explosion,4,Military,95,Iraq,Unknown,0,6,Explosives,,2,0,
2005,7,13,104,Kenya,11,Sub-Saharan Africa,Eastern,Marsabit,1,1,1,1,2,Armed Assault,15,Religious Figures/Institutions,104,Kenya,Unknown,0,5,Firearms,,12,0,
2005,7,13,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,0,1,3,Bombing/Explosion,4,Military,422,International,Unknown,0,6,Explosives,,0,0,
2005,7,13,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,1,Assassination,3,Police,95,Iraq,Unknown,0,5,Firearms,,2,0,
2005,7,13,4,Afghanistan,6,South Asia,Kandahar,Shindand district,1,1,0,1,3,Bombing/Explosion,4,Military,4,Afghanistan,Taliban,0,6,Explosives,,2,0,
2005,7,13,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,1,1,1,1,1,Assassination,3,Police,95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,7,13,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,0,1,3,Bombing/Explosion,4,Military,217,United States,Unknown,0,6,Explosives,An explosive-laden car driven by a suicide bomber was used in the attack.,29,0,
2005,7,13,95,Iraq,10,Middle East & North Africa,Diyala,Jalula,1,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,95,Iraq,Unknown,0,6,Explosives,,3,0,
2005,7,13,4,Afghanistan,6,South Asia,Helmand,Safian,1,1,1,1,1,Assassination,15,Religious Figures/Institutions,4,Afghanistan,Taliban,0,5,Firearms,,1,0,
2005,7,13,95,Iraq,10,Middle East & North Africa,Unknown,Unknown,1,1,1,1,6,Hostage Taking (Kidnapping),3,Police,95,Iraq,Unknown,0,13,Unknown,No information was available regarding the weapons or methods used to kill the victims.,2,1,0
2005,7,13,6,Algeria,10,Middle East & North Africa,Jijel,Ighzer Oumeziev,1,1,1,1,3,Bombing/Explosion,3,Police,6,Algeria,Algerian Islamic Extremists,0,6,Explosives,Homemade bomb,0,0,0
2005,7,14,167,Russia,9,Eastern Europe,Dagestan (Republic),Makhachkala,1,1,1,1,3,Bombing/Explosion,3,Police,167,Russia,Unknown,0,6,Explosives,,0,0,
2005,7,14,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,1,Business,95,Iraq,Unknown,0,6,Explosives,,0,0,
2005,7,14,95,Iraq,10,Middle East & North Africa,Basra,Basra,1,1,1,1,2,Armed Assault,3,Police,95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,7,14,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,1,1,1,1,2,Armed Assault,3,Police,95,Iraq,Unknown,0,5,Firearms,,3,0,
2005,7,14,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,1,1,0,1,2,Armed Assault,4,Military,95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,7,14,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,2,Armed Assault,3,Police,95,Iraq,Unknown,0,5,Firearms,,2,0,
2005,7,14,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,13,Other,95,Iraq,Al-Qaida in Iraq,0,6,Explosives,"A car bomb exploded at the entrance to the Green Zone compound, and shortly afterwards a suicide bomber on foot ran to the location and was detonated by police fire.",3,0,
2005,7,14,205,Thailand,5,Southeast Asia,Yala Muang  District,Yala,1,1,1,1,2,Armed Assault,21,Utilities,205,Thailand,Pattani United Liberation Organization (PULO),0,5,Firearms,"Several different weapons were employed, including the use of firearms, bombs/explosive devices, incendiary bombs, and fake bombs discovered in the area",2,0,
2005,7,14,4,Afghanistan,6,South Asia,Zabul,Ataghar,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,4,Afghanistan,Taliban,0,13,Unknown,No information was available regarding the weapons or methods used to kill the victim.,1,1,0
2005,7,14,186,Sri Lanka,6,South Asia,Northern,Veeramunai,1,1,1,0,2,Armed Assault,3,Police,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,5,Firearms,,0,0,
2005,7,14,186,Sri Lanka,6,South Asia,Eastern,Thampalakamam,1,1,1,1,2,Armed Assault,3,Police,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,5,Firearms,,0,0,
2005,7,15,4,Afghanistan,6,South Asia,Khost,Khost,1,1,1,1,3,Bombing/Explosion,2,Government (General),4,Afghanistan,Unknown,0,6,Explosives,,0,0,
2005,7,15,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,4,Military,95,Iraq,Unknown,0,6,Explosives,,3,0,
2005,7,15,95,Iraq,10,Middle East & North Africa,Saladin,Baiji,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,95,Iraq,Unknown,0,6,Explosives,,3,0,
2005,7,15,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,0,1,3,Bombing/Explosion,4,Military,217,United States,Unknown,0,6,Explosives,,1,0,
2005,7,15,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,1,1,1,1,2,Armed Assault,3,Police,95,Iraq,Unknown,0,5,Firearms,,3,0,
2005,7,15,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,2,Government (General),95,Iraq,Unknown,0,6,Explosives,,4,0,
2005,7,15,4,Afghanistan,6,South Asia,Kandahar,Karez,1,1,1,1,2,Armed Assault,3,Police,4,Afghanistan,Taliban,0,5,Firearms,,11,0,
2005,7,15,95,Iraq,10,Middle East & North Africa,Saladin,Balad,1,1,0,1,3,Bombing/Explosion,4,Military,95,Iraq,Unknown,0,6,Explosives,,9,0,
2005,7,16,95,Iraq,10,Middle East & North Africa,Babil,Musayib,1,1,1,1,3,Bombing/Explosion,1,Business,95,Iraq,Unknown,0,6,Explosives,"The suicide bomber detonated an explosive belt near a gas tanker, igniting it and causing a larger explosion",54,0,
2005,7,16,209,Turkey,10,Middle East & North Africa,Aydin,Kusadasi district,1,1,1,1,3,Bombing/Explosion,18,Tourists,209,Turkey,Unknown,0,6,Explosives,"While originally the attack was believed to be the work of a suicide bomber, later evidence indicated that the bomb was concealed on the bus prior to the detonation.",5,0,
2005,7,16,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,The suicide bomber was able to sneak into the station before detonating the explosive used in the attack,4,0,
2005,7,16,95,Iraq,10,Middle East & North Africa,Qadisiyah,Ajbalah,1,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,95,Iraq,Unknown,0,6,Explosives,,8,0,
2005,7,16,85,Guinea-Bissau,11,Sub-Saharan Africa,Bissau,Bissau,1,1,1,1,2,Armed Assault,2,Government (General),85,Guinea-Bissau,Unknown,0,5,Firearms,,1,0,
2005,7,16,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,2,Government (General),95,Iraq,Unknown,0,6,Explosives,,3,0,
2005,7,16,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,0,1,3,Bombing/Explosion,4,Military,95,Iraq,Al-Qaida in Iraq,0,6,Explosives,,8,0,
2005,7,16,85,Guinea-Bissau,11,Sub-Saharan Africa,Bissau,Bissau,1,1,1,1,2,Armed Assault,4,Military,85,Guinea-Bissau,Unknown,0,5,Firearms,,1,0,
2005,7,16,85,Guinea-Bissau,11,Sub-Saharan Africa,Bissau,Bissau,1,1,1,1,2,Armed Assault,2,Government (General),85,Guinea-Bissau,Unknown,0,5,Firearms,,1,0,
2005,7,16,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,2,Government (General),95,Iraq,Unknown,0,6,Explosives,,2,0,
2005,7,16,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,233,Northern Ireland,Unknown,0,6,Explosives,Authorities in Northern Ireland refer to this type of explosive device as a blast bomb.,0,0,
2005,7,16,95,Iraq,10,Middle East & North Africa,Dhi Qar,Nasiriyah,1,1,1,1,9,Unknown,2,Government (General),95,Iraq,Imam Hussein Brigade,0,13,Unknown,No information was available regarding the weapons or methods used to kill the victim.,1,0,
2005,7,17,141,Nepal,6,South Asia,Eastern,Sunsari district,1,1,1,1,3,Bombing/Explosion,1,Business,141,Nepal,Unknown,0,6,Explosives,,0,0,
2005,7,17,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,,4,0,
2005,7,17,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,,8,0,
2005,7,17,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,1,1,1,1,3,Bombing/Explosion,4,Military,217,United States,Unknown,0,6,Explosives,,7,0,
2005,7,17,85,Guinea-Bissau,11,Sub-Saharan Africa,Bissau,Bissau,1,1,1,1,2,Armed Assault,2,Government (General),85,Guinea-Bissau,Unknown,0,5,Firearms,,0,0,
2005,7,17,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,2,Government (General),95,Iraq,Unknown,0,6,Explosives,,7,0,
2005,7,18,45,Colombia,3,South America,La Guajira,Riohacha district,1,1,1,1,3,Bombing/Explosion,19,Transportation,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,6,Explosives,,9,0,
2005,7,18,6,Algeria,10,Middle East & North Africa,Ain Defla (Province),Tacheta,1,1,1,1,2,Armed Assault,3,Police,6,Algeria,Unknown,0,5,Firearms,,5,0,
2005,7,18,153,Pakistan,6,South Asia,Gilgit-Baltistan,Chilas,1,1,1,1,2,Armed Assault,19,Transportation,153,Pakistan,Unknown,0,5,Firearms,,4,0,
2005,7,19,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,1,Assassination,2,Government (General),95,Iraq,Al-Qaida in Iraq,0,5,Firearms,,3,0,
2005,7,19,167,Russia,9,Eastern Europe,Chechnya (Republic),Znamenskoye,1,1,1,1,3,Bombing/Explosion,3,Police,167,Russia,Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs,0,6,Explosives,,15,0,
2005,7,19,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,95,Iraq,Unknown,0,5,Firearms,,13,0,
2005,7,19,92,India,6,South Asia,Jammu and Kashmir,Udhampur district,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,92,India,Unknown,0,5,Firearms,,6,0,
2005,7,20,92,India,6,South Asia,Jammu and Kashmir,Srinagar,1,1,0,1,3,Bombing/Explosion,4,Military,92,India,Hizbul Mujahideen (HM),0,6,Explosives,,8,0,
2005,7,20,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,4,Military,95,Iraq,Unknown,0,6,Explosives,,8,0,
2005,7,21,4,Afghanistan,6,South Asia,Daykundi,Unknown,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,4,Afghanistan,Taliban,0,5,Firearms,,15,0,
2005,7,21,603,United Kingdom,8,Western Europe,England,London,1,1,1,1,3,Bombing/Explosion,19,Transportation,216,Great Britain,Al-Qaida,0,6,Explosives,,0,0,
2005,7,21,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),6,Algeria,Al-Qaida in Iraq,0,5,Firearms,,2,1,0
2005,7,21,4,Afghanistan,6,South Asia,Helmand,Unknown,1,1,1,1,6,Hostage Taking (Kidnapping),3,Police,4,Afghanistan,Taliban,0,13,Unknown,,6,1,0
2005,7,21,186,Sri Lanka,6,South Asia,Eastern,Akaraipattu,1,1,1,1,3,Bombing/Explosion,3,Police,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,6,Explosives,,2,0,
2005,7,21,603,United Kingdom,8,Western Europe,England,London,1,1,1,1,3,Bombing/Explosion,19,Transportation,216,Great Britain,Al-Qaida,0,6,Explosives,,0,0,
2005,7,21,603,United Kingdom,8,Western Europe,England,London,1,1,1,1,3,Bombing/Explosion,19,Transportation,216,Great Britain,Al-Qaida,0,6,Explosives,,0,0,
2005,7,21,603,United Kingdom,8,Western Europe,England,London,1,1,1,1,3,Bombing/Explosion,19,Transportation,216,Great Britain,Al-Qaida,0,6,Explosives,,0,0,
2005,7,21,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Kurram district,1,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,153,Pakistan,Unknown,0,6,Explosives,,2,0,
2005,7,21,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,6,Hostage Taking (Kidnapping),3,Police,95,Iraq,Unknown,0,5,Firearms,,3,1,0
2005,7,21,185,Spain,8,Western Europe,Basque Country,Guernica,1,1,1,1,3,Bombing/Explosion,1,Business,185,Spain,Basque Fatherland and Freedom (ETA),0,6,Explosives,,0,0,
2005,7,21,186,Sri Lanka,6,South Asia,Eastern,Kalmunai,1,1,1,1,3,Bombing/Explosion,3,Police,186,Sri Lanka,Unknown,0,6,Explosives,,0,0,
2005,7,21,186,Sri Lanka,6,South Asia,Eastern,Pottuvil,1,1,1,1,2,Armed Assault,3,Police,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,5,Firearms,,2,0,
2005,7,22,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,2,Armed Assault,3,Police,95,Iraq,Unknown,0,5,Firearms,,5,0,
2005,7,22,4,Afghanistan,6,South Asia,Helmand,Unknown,1,1,1,1,2,Armed Assault,2,Government (General),4,Afghanistan,Taliban,0,5,Firearms,,2,0,
2005,7,22,110,Lebanon,10,Middle East & North Africa,Beirut,Beirut,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,110,Lebanon,Unknown,0,6,Explosives,,0,0,
2005,7,23,60,Egypt,10,Middle East & North Africa,South Sinai Governorate,Sharm el-Sheikh,1,1,1,1,3,Bombing/Explosion,18,Tourists,999,Multinational,Abdullah Azzam Brigades,0,6,Explosives,,91,0,
2005,7,23,185,Spain,8,Western Europe,Galicia,Santiago de Compostela,1,1,1,1,3,Bombing/Explosion,1,Business,185,Spain,Basque Fatherland and Freedom (ETA),0,6,Explosives,,0,0,
2005,7,23,97,Israel,10,Middle East & North Africa,Gaza Strip,Kissufim,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,97,Israel,Al-Aqsa Martyrs Brigade,0,5,Firearms,,3,0,
2005,7,23,4,Afghanistan,6,South Asia,Kandahar,Panjwayi,1,1,1,1,1,Assassination,2,Government (General),4,Afghanistan,Taliban,0,5,Firearms,,1,0,
2005,7,24,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,,23,0,
2005,7,24,167,Russia,9,Eastern Europe,Dagestan,Bairam-Aul,1,1,1,1,3,Bombing/Explosion,19,Transportation,167,Russia,Unknown,0,6,Explosives,,1,0,
2005,7,24,209,Turkey,10,Middle East & North Africa,Mus,Unknown,1,1,1,1,3,Bombing/Explosion,19,Transportation,209,Turkey,Unknown,0,6,Explosives,,0,0,
2005,7,24,4,Afghanistan,6,South Asia,Nuristan,Unknown,1,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),4,Afghanistan,Taliban,0,13,Unknown,"There was blood reported in the house from which the three were kidnapped, however it is unknown what type of weapon was used in the abduction.",0,1,0
2005,7,24,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,1,1,1,1,3,Bombing/Explosion,1,Business,209,Turkey,Kurdistan Workers' Party (PKK),0,6,Explosives,,0,0,
2005,7,24,153,Pakistan,6,South Asia,Unknown,Unknown,1,1,1,1,3,Bombing/Explosion,1,Business,4,Afghanistan,Unknown,0,6,Explosives,,1,0,
2005,7,24,97,Israel,10,Middle East & North Africa,Gaza Strip,Gush Katif regional council,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,97,Israel,Al-Aqsa Martyrs Brigade,0,5,Firearms,,2,0,
2005,7,24,159,Peru,3,South America,San Martin,Nuevo Progreso,1,1,1,1,3,Bombing/Explosion,3,Police,159,Peru,Shining Path (SL),0,6,Explosives,,3,0,
2005,7,25,4,Afghanistan,6,South Asia,Kandahar,Eybak,1,1,1,1,9,Unknown,4,Military,4,Afghanistan,Taliban,0,13,Unknown,,0,0,
2005,7,25,4,Afghanistan,6,South Asia,Paktika,Mullah Masaud,1,1,1,1,2,Armed Assault,2,Government (General),4,Afghanistan,Taliban,0,5,Firearms,,1,0,
2005,7,25,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,1,Business,95,Iraq,Unknown,0,6,Explosives,,12,0,
2005,7,25,4,Afghanistan,6,South Asia,Khost,Khost,1,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,4,Afghanistan,Taliban,0,6,Explosives,,0,0,
2005,7,25,65,Ethiopia,11,Sub-Saharan Africa,Somali,Jijiga,1,1,1,1,3,Bombing/Explosion,1,Business,65,Ethiopia,Unknown,0,6,Explosives,,2,0,
2005,7,25,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,,3,0,
2005,7,25,4,Afghanistan,6,South Asia,Kabul,Kabul,1,1,1,1,3,Bombing/Explosion,3,Police,4,Afghanistan,Unknown,0,6,Explosives,,0,0,
2005,7,25,65,Ethiopia,11,Sub-Saharan Africa,Somali,Jijiga,1,1,1,1,3,Bombing/Explosion,1,Business,65,Ethiopia,Unknown,0,6,Explosives,,2,0,
2005,7,25,65,Ethiopia,11,Sub-Saharan Africa,Somali,Jijiga,1,1,1,1,3,Bombing/Explosion,1,Business,65,Ethiopia,Unknown,0,6,Explosives,,1,0,
2005,7,26,95,Iraq,10,Middle East & North Africa,Saladin,Unknown,1,1,1,1,2,Armed Assault,9,Food or Water Supply,95,Iraq,Unknown,0,5,Firearms,,18,0,
2005,7,26,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,1,1,1,1,2,Armed Assault,3,Police,95,Iraq,Unknown,0,5,Firearms,,20,0,
2005,7,26,167,Russia,9,Eastern Europe,Dagestan (Republic),Khasavyurt,1,1,1,1,3,Bombing/Explosion,3,Police,167,Russia,Unknown,0,6,Explosives,,0,0,
2005,7,26,4,Afghanistan,6,South Asia,Kandahar,Arghistan district,1,1,1,1,3,Bombing/Explosion,3,Police,4,Afghanistan,Taliban,0,6,Explosives,The weapon used in the assault was described as a RPG7 Rocket.,3,0,
2005,7,26,4,Afghanistan,6,South Asia,Paktika,Sharan,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,4,Afghanistan,Taliban,0,6,Explosives,,1,0,
2005,7,26,603,United Kingdom,8,Western Europe,Northern Ireland,Ballymena,1,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,233,Northern Ireland,Unknown,0,8,Incendiary,,0,0,
2005,7,26,603,United Kingdom,8,Western Europe,Northern Ireland,Martinstown,1,1,1,1,3,Bombing/Explosion,1,Business,233,Northern Ireland,Unknown,0,8,Incendiary,,0,0,
2005,7,26,95,Iraq,10,Middle East & North Africa,Al Anbar,Unknown,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,A booby-trapped car was used to deliver the explosion.,2,0,
2005,7,26,186,Sri Lanka,6,South Asia,Unknown,Unknown,1,1,1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,186,Sri Lanka,Tamil Makkal Viduthalai Pulikal (TMVP),0,6,Explosives,,15,0,
